County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage
13, Greenbrier, 78, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 221, 1.36%
13, Greenbrier, 78, VO, Over Vote, , 901, Over Vote, 0, 221, 0.00%
13, Greenbrier, 78, VU, Under Vote, , 902, Under Vote, 1493, 221, 675.57%
13, Greenbrier, 78, WI, Write-In, , 999, Write-In Candidate, 3, 221, 1.36%
13, Greenbrier, 78, 90, Straight Ticket, D, DEM, Democratic Party, 21, 221, 9.50%
13, Greenbrier, 78, 90, Straight Ticket, M, MTN, Mountain Party, 1, 221, 0.45%
13, Greenbrier, 78, 90, Straight Ticket, R, REP, Republican Party, 11, 221, 4.98%
13, Greenbrier, 79, AA, U.S. President, D, 1003, Barack Hussein Obama, 107, 285, 37.54%
13, Greenbrier, 79, AA, U.S. President, R, 1004, John Sidney McCain III, 163, 285, 57.19%
13, Greenbrier, 79, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 160, 285, 56.14%
13, Greenbrier, 79, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 111, 285, 38.95%
13, Greenbrier, 79, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 181, 285, 63.51%
13, Greenbrier, 79, DA, Governor, D, 1022, Joe Manchin III, 158, 285, 55.44%
13, Greenbrier, 79, DA, Governor, R, 1024, Russell E. Weeks Jr, 85, 285, 29.82%
13, Greenbrier, 79, EA, Secretary of State, D, 1027, Natalie Tennant, 149, 285, 52.28%
13, Greenbrier, 79, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 95, 285, 33.33%
13, Greenbrier, 79, FA, Auditor, D, 1029, Glen B. Gainer III, 192, 285, 67.37%
13, Greenbrier, 79, GA, State Treasurer, D, 1030, John D. Perdue, 195, 285, 68.42%
13, Greenbrier, 79, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 147, 285, 51.58%
13, Greenbrier, 79, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 119, 285, 41.75%
13, Greenbrier, 79, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 146, 285, 51.23%
13, Greenbrier, 79, IA, Attorney General, R, 1037, Daniel W.Greear, 110, 285, 38.60%
13, Greenbrier, 79, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 119, 285, 41.75%
13, Greenbrier, 79, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 138, 285, 48.42%
13, Greenbrier, 79, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 105, 285, 36.84%
13, Greenbrier, 79, KA, State Senate, R, 1054, Donald Thomas Caruth, 98, 285, 34.39%
13, Greenbrier, 79, KA, State Senate, D, 1067, James Wilbur McNeely, 154, 285, 54.04%
13, Greenbrier, 79, LA, House of Delegates, D, 1146, Thomas W. Campbell, 159, 285, 55.79%
13, Greenbrier, 79, LA, House of Delegates, D, 1303, Joan Connie Browning, 99, 285, 34.74%
13, Greenbrier, 79, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 172, 285, 60.35%
13, Greenbrier, 79, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 143, 285, 50.18%
13, Greenbrier, 79, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 175, 285, 61.40%
13, Greenbrier, 79, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 130, 285, 45.61%
13, Greenbrier, 79, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 94, 285, 32.98%
13, Greenbrier, 79, NA, Family Court Judge, D, 1357, David Martin Sanders, 182, 285, 63.86%
13, Greenbrier, 79, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 84, 285, 29.47%
13, Greenbrier, 79, DA, Governor, M, 1416, Jesse C. Johnson Jr., 27, 285, 9.47%
13, Greenbrier, 79, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 285, 0.35%
13, Greenbrier, 79, AA, U.S. President, U, 1427, Ralph Nader, 2, 285, 0.70%
13, Greenbrier, 79, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 285, 0.35%
13, Greenbrier, 79, VO, Over Vote, , 901, Over Vote, 0, 285, 0.00%
13, Greenbrier, 79, VU, Under Vote, , 902, Under Vote, 2003, 285, 702.81%
13, Greenbrier, 79, WI, Write-In, , 999, Write-In Candidate, 2, 285, 0.70%
13, Greenbrier, 79, 90, Straight Ticket, D, DEM, Democratic Party, 12, 285, 4.21%
13, Greenbrier, 79, 90, Straight Ticket, M, MTN, Mountain Party, 1, 285, 0.35%
13, Greenbrier, 79, 90, Straight Ticket, R, REP, Republican Party, 20, 285, 7.02%
13, Greenbrier, 8, AA, U.S. President, D, 1003, Barack Hussein Obama, 283, 681, 41.56%
13, Greenbrier, 8, AA, U.S. President, R, 1004, John Sidney McCain III, 375, 681, 55.07%
13, Greenbrier, 8, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 440, 681, 64.61%
13, Greenbrier, 8, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 226, 681, 33.19%
13, Greenbrier, 8, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 435, 681, 63.88%
13, Greenbrier, 8, DA, Governor, D, 1022, Joe Manchin III, 472, 681, 69.31%
13, Greenbrier, 8, DA, Governor, R, 1024, Russell E. Weeks Jr, 174, 681, 25.55%
13, Greenbrier, 8, EA, Secretary of State, D, 1027, Natalie Tennant, 415, 681, 60.94%
13, Greenbrier, 8, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 210, 681, 30.84%
13, Greenbrier, 8, FA, Auditor, D, 1029, Glen B. Gainer III, 534, 681, 78.41%
13, Greenbrier, 8, GA, State Treasurer, D, 1030, John D. Perdue, 536, 681, 78.71%
13, Greenbrier, 8, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 322, 681, 47.28%
13, Greenbrier, 8, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 331, 681, 48.60%
13, Greenbrier, 8, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 331, 681, 48.60%
13, Greenbrier, 8, IA, Attorney General, R, 1037, Daniel W.Greear, 322, 681, 47.28%
13, Greenbrier, 8, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 342, 681, 50.22%
13, Greenbrier, 8, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 318, 681, 46.70%
13, Greenbrier, 8, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 335, 681, 49.19%
13, Greenbrier, 8, KA, State Senate, R, 1054, Donald Thomas Caruth, 286, 681, 42.00%
13, Greenbrier, 8, KA, State Senate, D, 1067, James Wilbur McNeely, 348, 681, 51.10%
13, Greenbrier, 8, LA, House of Delegates, D, 1146, Thomas W. Campbell, 405, 681, 59.47%
13, Greenbrier, 8, LA, House of Delegates, D, 1303, Joan Connie Browning, 274, 681, 40.23%
13, Greenbrier, 8, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 388, 681, 56.98%
13, Greenbrier, 8, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 334, 681, 49.05%
13, Greenbrier, 8, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 429, 681, 63.00%
13, Greenbrier, 8, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 316, 681, 46.40%
13, Greenbrier, 8, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 231, 681, 33.92%
13, Greenbrier, 8, NA, Family Court Judge, D, 1357, David Martin Sanders, 522, 681, 76.65%
13, Greenbrier, 8, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 223, 681, 32.75%
13, Greenbrier, 8, DA, Governor, M, 1416, Jesse C. Johnson Jr., 22, 681, 3.23%
13, Greenbrier, 8, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 3, 681, 0.44%
13, Greenbrier, 8, AA, U.S. President, U, 1427, Ralph Nader, 8, 681, 1.17%
13, Greenbrier, 8, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 2, 681, 0.29%
13, Greenbrier, 8, VO, Over Vote, , 901, Over Vote, 0, 681, 0.00%
13, Greenbrier, 8, VU, Under Vote, , 902, Under Vote, 3568, 681, 523.94%
13, Greenbrier, 8, WI, Write-In, , 999, Write-In Candidate, 9, 681, 1.32%
13, Greenbrier, 8, 90, Straight Ticket, D, DEM, Democratic Party, 95, 681, 13.95%
13, Greenbrier, 8, 90, Straight Ticket, M, MTN, Mountain Party, 1, 681, 0.15%
13, Greenbrier, 8, 90, Straight Ticket, R, REP, Republican Party, 50, 681, 7.34%
